2022 10 20   15 39  2.920  -0.291  -0.336  -9.916   -0.061558    0.035042    0.035619    1.685691   -1.245578   24.487888   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.940  -0.241  -0.313  -9.715   -0.072501    0.135829    0.054232    1.684785   -1.242936   24.487371   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.960  -0.189  -0.126  -9.861    0.002602   -0.004976    0.056639    1.685177   -1.245157   24.487975   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.980  -0.271  -0.488  -9.758   -0.007721    0.002547    0.020946    1.685175   -1.246031   24.487077   39.48146400   -0.33661100    59.703
2022 10 20   15 39  3.000  -0.214  -0.104  -9.822    0.020280    0.006066    0.087495    1.685312   -1.245386   24.487302   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.020  -0.256  -0.338  -9.836   -0.011625    0.089609    0.043574    1.685451   -1.245000   24.487601   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.040  -0.221  -0.364  -9.649   -0.048491    0.040613    0.047468    1.684310   -1.244583   24.486855   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.060  -0.228  -0.067  -9.942   -0.029946   -0.031610    0.091020    1.684217   -1.246276   24.488265   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.080  -0.306  -0.464  -9.739    0.015709    0.138758    0.037647    1.684719   -1.243809   24.487854   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.100  -0.191  -0.123  -9.704    0.040329   -0.024976    0.057655    1.685846   -1.245123   24.487381   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.120  -0.289  -0.311  -9.895    0.013785    0.001357    0.044246    1.686244   -1.245854   24.487499   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.140  -0.281  -0.380  -9.716    0.056179    0.129178    0.085000    1.687271   -1.243679   24.487570   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.160  -0.195  -0.116  -9.815    0.000880   -0.016831    0.080312    1.687933   -1.245017   24.489443   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.180  -0.315  -0.501  -9.775   -0.018705    0.011299    0.024077    1.687290   -1.246177   24.488998   39.48146400   -0.33661100    59.688
2022 10 20   15 39  3.200  -0.219  -0.184  -9.803    0.034149    0.007073    0.060793    1.688223   -1.245615   24.488644   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.220  -0.244  -0.287  -9.834   -0.051777    0.067720    0.077303    1.687094   -1.245789   24.489285   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.240  -0.272  -0.451  -9.696   -0.002507    0.020956    0.059672    1.687462   -1.245863   24.488871   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.260  -0.217  -0.103  -9.880   -0.036048   -0.025045    0.062620    1.686510   -1.246145   24.489563   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.280  -0.328  -0.431  -9.783   -0.051366    0.179763    0.029740    1.685389   -1.243736   24.488827   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.300  -0.182  -0.239  -9.674    0.038877    0.030740    0.097254    1.686263   -1.243739   24.489158   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.320  -0.265  -0.183  -9.948   -0.065591    0.003702    0.036858    1.684793   -1.244543   24.489056   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.340  -0.267  -0.434  -9.745    0.029288    0.122536    0.030041    1.685915   -1.242157   24.488351   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.360  -0.185  -0.067  -9.762   -0.049221   -0.000059    0.096144    1.686073   -1.243717   24.490019   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.380  -0.313  -0.426  -9.815    0.030159   -0.036852    0.034523    1.685924   -1.245275   24.490167   39.48146400   -0.33661100    59.681
2022 10 20   15 39  3.400  -0.218  -0.223  -9.751   -0.014586    0.034172    0.064481    1.686146   -1.244218   24.490000   39.48146400   -0.33661100    59.672
2022 10 20   15 39  3.420  -0.237  -0.167  -9.847   -0.034987    0.062185    0.068988    1.685520   -1.244626   24.490369   39.48146400   -0.33661100    59.672
2022 10 20   15 39  3.440  -0.259  -0.492  -9.683    0.030578    0.035999    0.066647    1.686364   -1.244603   24.490398   39.48146400   -0.33661100    59.672
2022 10 20   15 39  3.460  -0.224  -0.039  -9.883   -0.019286   -0.035956    0.065081    1.686477   -1.245059   24.492561   39.48146400   -0.33661100    59.672
2022 10 20   15 39  3.480  -0.302  -0.432  -9.790    0.060877    0.116576    0.082308    1.687207   -1.244030   24.493009   39.48146400   -0.33661100    59.672
2022 10 20   15 39  3.500  -0.199  -0.271  -9.667    0.022594   -0.007150    0.058716    1.687869   -1.244612   24.492526   39.48146400   -0.33661100    59.672
2022 10 20   15 39  3.520  -0.263  -0.193  -9.951    0.003283   -0.043149    0.065460    1.688159   -1.245683   24.493294   39.48146400   -0.33661100    59.672
